시설용량,물리적,생물학적,고도,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리효율,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),방류수 소독방법,목표수질(BOD),재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도,구군,시설명,소재지,처리방법,적용신기술,중심처리시설,운영주체,명칭,지역구분,세부단위 구역,지류,수계,준공일_day,가동개시일_day
200,0,0,200,77.8,0,0.0,77.8,77.8,0,0.0,77.8,143.7,5.5,102.6,10.7,125.2,5.5,43.276,9.312999999999999,5.26,0.991,45077,25,96.2,10.8,0.0,0.0,0.0,0.0,1763.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,노산,통영시 광도면 노산리 946번지 ,A2EBC,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,동해천,낙동강,4251,4251
170,0,0,170,152.2,0,0.0,152.2,152.2,0,0.0,152.2,145.6,4.9,103.9,9.6,131.8,4.8,44.882,8.687000000000001,5.374,0.9520000000000001,46830,22,96.6,21.4,0.0,0.0,0.0,0.0,6616.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,신봉,경남 통영시 산양읍 신전리 240-6 ,FNR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,734,708
170,0,0,170,159.4,0,0.0,159.4,159.4,0,0.0,159.4,139.7,5.3,99.6,10.9,124.1,5.9,43.347,9.427999999999999,5.199,1.0090000000000001,42981,34,96.2,21.4,0.0,0.0,0.0,0.0,2098.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,영운,통영시 산양읍 영운리 256 ,HBR-II,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,3684,3684
150,0,0,150,54.9,0,0.0,54.9,54.9,0,0.0,54.9,132.3,5.5,91.9,10.6,110.5,5.4,41.744,9.222999999999999,5.15,0.9940000000000001,36444,34,95.8,7.0,0.0,0.0,0.0,0.0,511.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,비진,통영시 한산면 비진리401-1번지 외1 ,SMMIAR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,5761,5761
150,0,0,150,172.4,0,0.0,172.4,172.4,0,0.0,172.4,145.5,5.5,103.3,10.9,123.5,5.4,42.935,9.327,5.347,1.028,43558,29,96.2,24.1,0.0,0.0,0.0,0.0,2782.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,원산,경남 통영시 도산면 도선리 517-16,HBR-II,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,3251,3060
125,0,0,125,116.5,0,0.0,116.5,116.5,0,0.0,116.5,140.6,5.0,99.3,10.6,121.0,5.0,43.04,9.113999999999999,5.228,0.9520000000000001,43642,25,96.4,15.8,0.0,0.0,0.0,0.0,3474.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,중화,경상남도 통영시 산양읍 연화리 1047-3번지 중화 공공하수처리시설,FNR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,1113,1113
120,0,0,120,170.9,0,0.0,170.9,170.9,0,0.0,170.9,133.4,5.3,92.0,10.6,107.3,5.5,42.599,9.104,4.945,0.982,36115,26,96.0,21.9,0.0,0.0,0.0,0.0,986.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,진촌,통영시 사량면 금평리134 번지 ,HBR-II,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,5687,5687
95,0,0,95,44.3,0,0.0,44.3,44.3,0,0.0,44.3,140.5,5.2,97.5,10.6,118.0,5.3,44.412,9.207,5.26,0.977,47500,25,96.3,6.0,0.0,0.0,0.0,0.0,2782.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,수월,경남 통영시 도산면 수월리 796-1 ,FNR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,1851,1807
95,0,0,95,60.3,0,0.0,60.3,78.0,0,0.0,78.0,119.6,4.7,111.6,10.7,127.6,4.1,40.741,10.869000000000002,4.988,1.11,38846,89,96.1,6.9,0.0,0.0,0.0,0.0,4065.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,우동,경남 통영시 광도면 우동리 537-1 ,FNR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,광도천,낙동강,378,804
80,0,0,80,115.4,0,0.0,115.4,115.4,0,0.0,115.4,139.7,5.0,101.7,9.9,123.5,4.9,44.45,8.665,5.272,0.948,46115,19,96.4,15.5,0.0,0.0,0.0,0.0,2028.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,야소,경상남도 통영시 한산면 하소리 360-2 ,FNR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,1339,1339
80,0,0,80,82.1,0,0.0,82.1,82.1,0,0.0,82.1,142.1,5.1,102.0,10.1,118.4,5.1,42.727,8.435,5.157,0.924,44135,22,96.4,11.2,0.0,0.0,0.0,0.0,4614.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,읍덕,경상남도 통영시 사량면 읍덕리 356번지 ,JASSFR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,1106,1106
70,0,0,70,67.6,0,0.0,67.6,50.6,0,0.0,50.6,122.7,4.8,108.7,10.8,129.1,4.2,42.501999999999995,11.135,5.169,1.1520000000000001,33245,91,96.1,8.0,0.0,0.0,0.0,0.0,2742.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,연기,경남 통영시 용남면 장평리 1095 ,FNR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,368,225
70,0,0,70,39.4,0,0.0,39.4,39.4,0,0.0,39.4,128.1,5.0,91.8,10.4,105.4,5.2,41.351000000000006,9.093,5.03,0.977,38615,23,96.1,4.9,0.0,0.0,0.0,0.0,956.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,용호,통영시 광도면 용호리 148 ,FNR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,3824,3824
60,0,0,60,32.4,0,32.4,0.0,32.4,0,32.4,0.0,136.3,5.4,94.9,11.1,118.5,5.5,42.498999999999995,9.214,5.146,1.014,41577,29,96.0,4.2,0.0,0.0,0.0,0.0,441.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,돈지,통영시 사량면 돈지리626-2 번지 ,KDHST,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,5810,5810
60,0,0,60,56.2,0,0.0,56.2,56.2,0,0.0,56.2,138.1,5.3,101.6,10.9,116.6,5.2,42.86,9.131,5.186,0.987,41170,25,96.2,7.5,0.0,0.0,0.0,0.0,2028.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,풍화,경상남도 통영시  산양읍 풍화리 1583-1 ,FNR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,1361,1361
55,0,0,55,35.2,0,0.0,35.2,35.2,0,0.0,35.2,125.4,4.3,98.6,8.3,141.3,4.8,37.89,10.534,5.199,1.213,55923,74,96.6,4.3,0.0,0.0,0.0,0.0,3500.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,지도,경상남도 통영시 용남면 지도리 77 ,JASSFR,0,0,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,573,573
50,0,0,50,27.2,0,0.0,27.2,27.2,0,0.0,27.2,143.6,5.4,98.7,10.4,124.2,5.3,43.167,8.919,5.21,0.966,45264,27,96.2,3.8,0.0,0.0,0.0,0.0,2226.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,곤리,경상남도 통영시 산양읍 곤리리 248-2번지 곤리 공공하수처리시설,JASSFR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,1842,1111
50,0,0,50,36.4,0,0.0,36.4,36.4,0,0.0,36.4,147.2,5.0,98.0,9.4,116.1,4.9,43.19,8.668,5.126,0.9159999999999999,48288,21,96.6,5.2,0.0,0.0,0.0,0.0,2301.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,양지,경상남도 통영시 사량면 양지리 187번지 ,JSBR,0,산양,민간(대행),낙동강남해,500톤 미만 50톤 이상,남해동부,낙동강,낙동강,1342,1342
45,0,0,45,16.2,0,0.0,16.2,16.2,0,0.0,16.2,138.7,5.2,91.8,10.1,101.0,5.4,41.187,8.633,4.855,0.988,40067,21,96.3,2.2,0.0,0.0,0.0,0.0,551.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,학림,통영시 산양읍 저림리22-4 번지 ,A2EBC,0,산양,민간(대행),낙동강남해,50톤 미만,남해동부,낙동강,낙동강,5945,5945
36,0,0,36,13.8,0,0.0,13.8,13.8,0,0.0,13.8,136.8,5.2,87.3,10.1,100.2,5.4,42.294,9.286,7.029,1.0070000000000001,32527,24,96.2,1.8,0.0,0.0,0.0,0.0,477.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,서촌,통영시 도산면 저산리893-2 번지 ,KSST 합병정화조,0,산양,민간(대행),낙동강남해,50톤 미만,남해동부,낙동강,낙동강,8377,8377
30,0,0,30,12.5,0,0.0,12.5,12.5,0,0.0,12.5,140.9,5.3,90.9,10.6,105.1,5.3,41.917,9.245,5.048,0.985,32000,22,96.2,1.7,0.0,0.0,0.0,0.0,405.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,동촌,통영시 도산면 저산리165-2번지 외5 ,A2EBC,0,산양,민간(대행),낙동강남해,50톤 미만,남해동부,낙동강,낙동강,5935,5935
25,0,0,25,18.0,0,0.0,18.0,18.0,0,0.0,18.0,137.4,5.4,96.4,11.2,115.8,5.5,43.663000000000004,9.597999999999999,5.159,0.998,46333,27,96.1,2.4,0.0,0.0,0.0,0.0,351.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,경상남도,통영시,연대,통영시 산양읍 연곡리92-13 번지 ,A2EBC,0,산양,민간(대행),낙동강남해,50톤 미만,남해동부,낙동강,낙동강,5357,5357
43000,0,0,43000,30253.2,0,0.0,30253.2,30488.4,0,0.0,30488.4,163.4,2.8,62.6,7.1,106.4,5.1,38.115,13.770999999999999,3.7710000000000004,0.5660000000000001,213634,373,98.3,4859.3,29.7,0.0,212.6,277.4,94285.0,자외선 ,Ⅰb,20.1,1407.7,4912497.0,282.7,0.20199999999999999,1586.0,23,0,경상남도,사천시,삼천포,경상남도 사천시 사등동 114-1 (사천시환경사업소) ,"표준활성슬러지법,DNR,A2O","슬러지탈질조를 이용한 저농도 하수 영양소 제거공법(DNR 공법),A2O 공법",0,공기업,가화천,500톤 이상(Ⅳ지역),남해동부,봉현천,낙동강,7611,7610
18000,0,0,18000,19212.2,0,0.0,19212.2,18454.7,0,0.0,18454.7,249.4,3.4,98.8,9.0,203.5,4.9,51.718999999999994,9.593,5.99,0.39799999999999996,645533,73,98.6,4724.4,53.8,0.0,0.6,0.0,45915.0,자외선 ,Ⅰb,0.0,1125.0,4912497.0,0.0,0.33399999999999996,2486.0,28,0,경상남도,사천시,사천,경상남도 사천시 사남면 방지리 200 ,DNR,DNR,0,공기업,남강댐,500톤 이상(Ⅳ지역),서부경남,낙동강,낙동강,6394,6349
3000,0,0,3000,1958.9,0,0.0,1958.9,1694.4,0,0.0,1694.4,167.2,1.3,70.7,6.0,141.3,1.3,40.703,9.98,4.706,0.574,232115,514,99.2,324.9,0.0,0.0,0.0,0.0,21981.0,자외선 ,Ⅰb,0.0,185.1,808295.0,0.0,0.599,104.0,1,0,경상남도,사천시,용현,경상남도 사천시 용현면 송지리 931-1 ,BSTS-II,BSTS-II,0,공기업,남강댐,500톤 이상(Ⅳ지역),서부경남,사천만,낙동강,3717,3716
1700,0,0,1700,1033.5,0,0.0,1033.5,1005.2,0,0.0,1005.2,132.1,1.5,52.4,5.6,86.2,1.0,32.007,8.564,3.761,0.37200000000000005,198915,581,98.9,135.0,0.0,0.0,0.0,0.0,19006.0,자외선 ,Ⅰb,0.0,110.5,482570.0,0.0,0.603,84.0,1,0,경상남도,사천시,곤양,경상남도 사천시 곤양면 대진리 856 ,DeNiPho,DeNiPho(간헐포기접촉산화),0,공기업,남강댐,500톤 이상(Ⅳ지역),서부경남,곤양천,낙동강,5126,5125
700,0,0,700,473.5,0,0.0,473.5,457.4,0,0.0,457.4,142.4,1.6,59.4,5.5,117.3,1.3,31.555999999999997,9.571,3.747,0.32,837549,628,98.9,66.7,0.0,0.0,0.0,0.0,11688.0,자외선 ,Ⅰb,0.0,93.9,409835.0,0.0,1.125,67.0,1,0,경상남도,사천시,서포,경상남도 사천시 서포면 구평리 150 ,DeNiPho,DeNiPho(간헐포기접촉산화),0,공기업,남강댐,500톤 이상(Ⅳ지역),서부경남,대동천,낙동강,5203,5202
450,0,0,450,261.7,0,0.0,261.7,261.7,0,0.0,261.7,200.4,2.8,78.4,7.1,140.0,1.6,42.376000000000005,9.011000000000001,5.537000000000001,0.8859999999999999,1060196,323,98.6,51.7,0.0,0.0,0.0,0.0,10106.0,염소 자외선 오존 기타,Ⅳ,0.0,12.9,56471.0,0.0,0.271,16.0,0,0,경상남도,사천시,곤명,곤명면 정곡리 883-2,선회와류식 SBR,0,0,공기업,낙동강남해,500톤 미만 50톤 이상,남해동부,덕천강,낙동강,3329,3329
245,0,0,245,38.8,0,0.0,38.8,38.8,0,0.0,38.8,100.1,5.6,40.8,8.0,49.5,4.1,19.093,8.951,2.7039999999999997,0.9259999999999999,177217,243,94.4,3.7,0.0,0.0,0.0,0.0,1567.0,염소 자외선 오존 기타,Ⅳ,0.0,5.9,25692.0,0.0,0.831,16.0,0,0,경상남도,사천시,백운,백천동 202 ,JASSFR,0,0,공기업,낙동강남해,500톤 미만 50톤 이상,남해동부,사천만,낙동강,4217,4217
230,0,0,230,63.3,0,0.0,63.3,63.3,0,0.0,63.3,132.0,2.3,55.0,6.5,109.8,2.7,43.998000000000005,13.368,4.751,1.318,118100,28,98.3,8.2,0.0,0.0,0.0,0.0,1540.0,염소 자외선 오존 기타,Ⅳ,0.0,16.6,72534.0,0.0,1.439,16.0,0,0,경상남도,사천시,늑도,늑도동 28-7 ,KSMBR,0,0,공기업,낙동강남해,500톤 미만 50톤 이상,남해동부,사천만,낙동강,4399,4399
100,0,0,100,91.0,0,0.0,91.0,91.0,0,0.0,91.0,105.5,1.3,46.3,5.7,77.0,2.9,32.163000000000004,10.755,4.217,1.114,131351,111,98.8,9.5,0.0,0.0,0.0,0.0,1564.0,염소 자외선 오존 기타,Ⅳ,0.0,0.9,4040.0,0.0,0.055999999999999994,16.0,0,0,경상남도,사천시,신수도,신수동 526 ,SNR,0,0,공기업,낙동강남해,500톤 미만 50톤 이상,남해동부,사천만,낙동강,4805,4805
70,0,0,70,53.9,0,0.0,53.9,53.9,0,0.0,53.9,280.0,2.5,83.0,5.9,148.2,0.7,41.016000000000005,13.413,5.547999999999999,1.179,910769,22,99.1,15.0,0.0,0.0,0.0,0.0,0.0,염소 자외선 오존 기타,Ⅰb,0.0,0.2,934.0,0.0,0.087,16.0,0,0,경상남도,사천시,원전마을,사천시 곤명면 봉계리 752-129 ,SNR,0,0,공기업,남강댐,500톤 미만 50톤 이상,서부경남,곤양천,낙동강,122,91
70,0,0,70,65.4,0,0.0,65.4,65.4,0,0.0,65.4,157.4,7.4,62.3,11.5,129.6,6.8,37.033,14.084000000000001,4.769,1.3090000000000002,276000,1088,95.3,9.8,0.0,0.0,0.0,0.0,2160.0,염소 자외선 오존 기타,Ⅳ,0.0,16.8,73433.0,0.0,1.41,16.0,0,0,경상남도,사천시,홀곡,사천시 이홀동 191 ,FNR,0,0,공기업,낙동강남해,500톤 미만 50톤 이상,남해동부,봉현천,낙동강,1852,1617
55,0,0,55,39.0,0,0.0,39.0,39.0,0,0.0,39.0,87.1,1.3,42.2,7.9,64.5,0.9,34.092,13.485999999999999,4.156000000000001,1.253,14755,4,98.5,3.3,0.0,0.0,0.0,0.0,1190.0,염소 자외선 오존 기타,Ⅳ,0.0,12.8,55724.0,0.0,1.8,16.0,0,0,경상남도,사천시,구포,서포면 자혜리 434-2 ,KSMBR,0,0,공기업,낙동강남해,500톤 미만 50톤 이상,남해동부,구랑천,낙동강,3652,3652
50,0,0,50,41.2,0,0.0,41.2,41.2,0,0.0,41.2,127.5,3.8,45.3,8.2,99.3,4.1,33.558,12.370999999999999,4.3839999999999995,1.197,119074,842,97.0,5.1,0.0,0.0,0.0,0.0,1067.0,염소 자외선 오존 기타,Ⅳ,0.0,5.6,24480.0,0.0,0.745,16.0,0,0,경상남도,사천시,두량,사천읍 두량리 1514-4 ,JASSFR,0,0,공기업,낙동강남해,500톤 미만 50톤 이상,남해동부,사천만,낙동강,3713,3713
50,0,0,50,39.8,0,0.0,39.8,39.8,0,0.0,39.8,129.2,3.5,54.8,7.5,153.1,4.3,28.253,9.62,4.495,1.245,244187,569,97.3,5.0,0.0,0.0,0.0,0.0,2325.0,염소 자외선 오존 기타,Ⅳ,0.0,5.6,24638.0,0.0,0.778,16.0,0,0,경상남도,사천시,소곡,정동면 쇄실길 23,JASSFR,0,0,공기업,낙동강남해,500톤 미만 50톤 이상,남해동부,사천강,낙동강,2603,2605
45,0,0,45,57.4,0,0.0,57.4,57.4,0,0.0,57.4,85.4,6.0,45.1,10.0,85.7,4.6,36.47,23.682,6.312,2.872,110313,930,93.0,4.6,0.0,0.0,0.0,0.0,800.0,염소 자외선 오존 기타,Ⅳ,0.0,5.3,22976.0,0.0,0.503,16.0,0,0,경상남도,사천시,대산,정동면 장산리 434-8 ,HEMT,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천강,낙동강,9151,9151
45,0,0,45,39.5,0,0.0,39.5,39.5,0,0.0,39.5,100.9,1.2,39.0,5.0,59.3,0.5,35.361,16.215999999999998,4.656000000000001,1.86,71283,107,98.8,3.9,0.0,0.0,0.0,0.0,288.0,염소 자외선 오존 기타,Ⅳ,0.0,3.5,15453.0,0.0,0.491,16.0,0,0,경상남도,사천시,벽동,신벽동 248-1 ,HEMT,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,6943,6943
40,0,0,40,37.3,0,0.0,37.3,37.3,0,0.0,37.3,76.5,1.0,33.9,3.6,56.7,1.1,27.764,11.587,4.01,1.3430000000000002,122667,58,98.7,2.8,0.0,0.0,0.0,0.0,468.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,0.0,0.0,0.0,16.0,0,0,경상남도,사천시,금진,서포면 금진리 325-1 ,SNR,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,6369,6369
40,0,0,40,78.1,0,0.0,78.1,78.1,0,0.0,78.1,90.5,8.0,42.5,10.8,69.4,6.1,29.249000000000002,21.353,3.7680000000000002,2.248,132143,1097,91.2,6.4,0.0,0.0,0.0,0.0,302.0,염소 자외선 오존 기타,Ⅳ,0.0,3.2,14094.0,0.0,0.226,16.0,0,0,경상남도,사천시,대곡,정동면 대곡리 479-4 ,혐기 호기 접촉순환공법,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천강,낙동강,8260,8260
40,0,0,40,20.0,0,0.0,20.0,20.0,0,0.0,20.0,83.6,1.3,36.9,5.1,61.7,0.5,26.934,20.483,3.642,2.296,70929,95,98.4,1.6,0.0,0.0,0.0,0.0,2076.0,염소 자외선 오존 기타,Ⅳ,0.0,8.4,36715.0,0.0,2.31,16.0,0,0,경상남도,사천시,우천,사남면 우천리 988-6,KSMBR,0,0,공기업,낙동강남해,50톤 미만,남해동부,죽천천,낙동강,2443,2443
35,0,0,35,19.3,0,0.0,19.3,19.3,0,0.0,19.3,36.3,2.9,22.6,6.0,25.6,3.0,18.229,10.647,2.122,0.995,27707,268,92.0,0.6,0.0,0.0,0.0,0.0,600.0,염소 자외선 오존 기타,Ⅳ,0.0,10.9,47449.0,0.0,3.092,16.0,0,0,경상남도,사천시,능화,사남면 우천리 531-1 ,KSMBR,0,0,공기업,낙동강남해,50톤 미만,남해동부,죽천천,낙동강,8603,8603
35,0,0,35,13.1,0,0.0,13.1,13.1,0,0.0,13.1,103.9,3.1,38.3,6.8,60.3,3.7,30.494,13.52,4.85,2.641,138083,1023,97.0,1.3,0.0,0.0,0.0,0.0,572.0,염소 자외선 오존 기타,Ⅳ,0.0,3.4,14938.0,0.0,1.568,16.0,0,0,경상남도,사천시,초량,곤명면 초량리 644-1 ,JASSFR,0,0,공기업,낙동강남해,50톤 미만,남해동부,곤양천,낙동강,7675,7675
35,0,0,35,60.8,0,0.0,60.8,60.8,0,0.0,60.8,24.7,1.7,13.7,3.7,24.0,0.8,9.566,8.935,1.547,1.06,33709,256,93.1,1.4,0.0,0.0,0.0,0.0,400.0,염소 자외선 오존 기타,Ⅳ,0.0,3.6,15810.0,0.0,0.32899999999999996,16.0,0,0,경상남도,사천시,학촌,정동면 학촌리 126-3 ,HEMT,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천강,낙동강,8605,8605
30,0,0,30,6.4,0,0.0,6.4,6.4,0,0.0,6.4,40.9,0.8,20.4,3.3,17.3,0.9,18.197,6.185,2.364,0.414,41403,69,98.0,0.3,0.0,0.0,0.0,0.0,638.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,4.0,0.0,0.001,16.0,0,0,경상남도,사천시,내구,서포면 내구리 80-8 ,SNR,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,5109,5109
30,0,0,30,31.8,0,0.0,31.8,31.8,0,0.0,31.8,89.6,0.7,54.0,3.8,256.4,0.6,24.739,13.289000000000001,3.325,1.351,50008,88,99.2,2.8,0.0,0.0,0.0,0.0,1470.0,염소 자외선 오존 기타,Ⅳ,0.0,0.6,2581.0,0.0,0.102,16.0,0,0,경상남도,사천시,다평,서포면 다평리 721-13 ,SNR,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,4767,4767
30,0,0,30,28.8,0,0.0,28.8,28.8,0,0.0,28.8,83.6,4.0,36.7,7.7,68.5,6.5,29.32,23.017,3.7760000000000002,2.119,128621,1459,95.2,2.3,0.0,0.0,0.0,0.0,497.0,염소 자외선 오존 기타,Ⅳ,0.0,5.9,25964.0,0.0,1.133,16.0,0,0,경상남도,사천시,마곡,곤명면 마곡리 410-7 ,SMMIAR,0,0,공기업,낙동강남해,50톤 미만,남해동부,덕천강,낙동강,5130,5130
30,0,0,30,29.9,0,0.0,29.9,29.9,0,0.0,29.9,55.6,1.0,24.9,5.4,32.0,1.0,25.287,11.452,3.326,1.821,69583,227,98.2,1.6,0.0,0.0,0.0,0.0,468.0,염소 자외선 오존 기타,Ⅳ,0.0,0.0,50.0,0.0,0.002,16.0,0,0,경상남도,사천시,서구,서포면 외구리 855-1 ,SNR,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,6083,6083
30,0,0,30,46.1,0,0.0,46.1,46.1,0,0.0,46.1,122.4,5.5,79.4,6.8,106.2,3.1,26.631999999999998,18.070999999999998,4.437,2.016,63744,305,95.5,5.4,0.0,0.0,0.0,0.0,478.0,염소 자외선 오존 기타,Ⅳ,0.0,5.5,24210.0,0.0,0.659,16.0,0,0,경상남도,사천시,용치,용현면 용치리 485-5 ,SBR,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,2419,2419
30,0,0,30,12.1,0,0.0,12.1,12.1,0,0.0,12.1,98.8,3.0,31.5,7.0,45.1,4.6,30.846999999999998,16.986,3.951,2.065,125833,248,97.0,1.2,0.0,0.0,0.0,0.0,296.0,염소 자외선 오존 기타,Ⅳ,0.0,5.4,23379.0,0.0,2.519,16.0,0,0,경상남도,사천시,중촌,서포면 자혜리 723 ,KDHST,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,6369,6369
25,0,0,25,32.5,0,0.0,32.5,32.5,0,0.0,32.5,93.8,1.3,45.8,4.3,86.1,3.9,19.320999999999998,8.853,2.593,1.0859999999999999,81775,32,98.6,3.0,0.0,0.0,0.0,0.0,563.0,염소 자외선 오존 기타,Ⅳ,0.0,0.4,1929.0,0.0,0.07400000000000001,16.0,0,0,경상남도,사천시,마도,경상남도 사천시 마도동 46-4 ,SNR,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,1841,1617
20,0,0,20,16.1,0,0.0,16.1,16.1,0,0.0,16.1,159.6,2.5,67.2,5.6,111.0,2.8,37.482,18.034000000000002,3.862,1.766,95000,71,98.4,2.5,0.0,0.0,0.0,0.0,380.0,염소 자외선 오존 기타,Ⅳ,0.0,0.4,1862.0,0.0,0.145,16.0,0,0,경상남도,사천시,저도,"사천시 마도동 151-10, 151-11, 151-12(3필지) ",SNR,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,1834,1617
20,0,0,20,16.3,0,0.0,16.3,16.3,0,0.0,16.3,45.8,1.0,20.6,3.9,28.7,0.6,15.825,11.229000000000001,2.082,1.0170000000000001,15717,98,97.8,0.7,0.0,0.0,0.0,0.0,299.0,염소 자외선 오존 기타,Ⅳ,0.0,1.4,6131.0,0.0,0.473,16.0,0,0,경상남도,사천시,환덕,곤양면 환덕리 500-4 ,HEMT,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,6970,6970
10,0,0,10,8.7,0,0.0,8.7,8.7,0,0.0,8.7,109.0,1.1,46.7,3.9,92.2,2.3,28.337,12.265,3.639,0.7440000000000001,59776,34,99.0,0.9,0.0,0.0,0.0,0.0,355.0,염소 자외선 오존 기타,Ⅳ,0.0,0.4,1601.0,0.0,0.23199999999999998,16.0,0,0,경상남도,사천시,신도,"사천시 늑도동 557-5, 541-1(2필지) ",SNR,0,0,공기업,낙동강남해,50톤 미만,남해동부,사천만,낙동강,1828,1617
